RaceId,Season,StartDate,Location,DisciplineId,DisciplineLabel,GenderLabel,IsRelay,NrShootings,FullName,Shootings,RankInt,total_misses,total_penalties,total_spares,miss_1,miss_2,miss_3,miss_4,penalty_1,penalty_2,penalty_3,penalty_4
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Rene ZAHKNA,0+0 0+0,8,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Regina ERMITS,0+0 0+0,8,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Rene ZAHKNA,0+2 0+0,8,2,0,2,2,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Regina ERMITS,1+3 0+0,8,4,1,3,4,0,NA,NA,1,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Andrzej NEDZA-KUBINIEC,0+0 0+1,9,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Kinga ZBYLUT,0+0 0+1,9,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Andrzej NEDZA-KUBINIEC,0+0 0+0,9,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Kinga ZBYLUT,0+0 0+2,9,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Mikito TACHIZAKI,0+0 0+0,10,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Fuyuko TACHIZAKI,0+0 0+2,10,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Mikito TACHIZAKI,0+2 0+1,10,3,0,3,2,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Fuyuko TACHIZAKI,0+0 0+0,10,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Sergey KORASTYLEV,0+0 0+0,11,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Uliana NIGMATULLINA,0+1 0+0,11,1,0,1,1,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Sergey KORASTYLEV,0+1 0+2,11,3,0,3,1,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Uliana NIGMATULLINA,0+0 0+0,11,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Christian GOW,0+2 0+3,12,5,0,5,2,3,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Rosanna CRAWFORD,0+1 0+2,12,3,0,3,1,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Christian GOW,0+2 0+0,12,2,0,2,2,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Rosanna CRAWFORD,0+0 0+2,12,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Viktar KRYUKO,0+0 0+1,13,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Hanna SOLA,0+0 0+2,13,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Viktar KRYUKO,0+0 0+1,13,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Hanna SOLA,0+3 0+1,13,4,0,4,3,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Sean DOHERTY,0+1 0+2,14,3,0,3,1,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Susan DUNKLEE,0+2 0+0,14,2,0,2,2,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Sean DOHERTY,0+3 0+2,14,5,0,5,3,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Susan DUNKLEE,0+0 2+3,14,5,2,3,0,5,NA,NA,0,2,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Mario DOLDER,0+0 1+3,15,4,1,3,0,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Aita GASPARIN,0+0 0+1,15,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Mario DOLDER,0+0 0+3,15,3,0,3,0,3,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Aita GASPARIN,0+1 0+1,15,2,0,2,1,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Miha DOVZAN,0+0 0+1,16,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Polona KLEMENCIC,0+1 2+3,16,6,2,4,1,5,NA,NA,0,2,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Miha DOVZAN,0+0 0+3,16,3,0,3,0,3,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Polona KLEMENCIC,0+0 0+0,16,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Tomas KRUPCIK,1+3 0+3,17,7,1,6,4,3,NA,NA,1,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Veronika VITKOVA,0+3 0+1,17,4,0,4,3,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Tomas KRUPCIK,0+0 0+1,17,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Veronika VITKOVA,0+0 0+2,17,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Anton SINAPOV,1+3 1+3,18,8,2,6,4,4,NA,NA,1,1,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Emiliya YORDANOVA,0+1 0+1,18,2,0,2,1,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Anton SINAPOV,0+2 0+2,18,4,0,4,2,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Emiliya YORDANOVA,0+3 0+1,18,4,0,4,3,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Timur KUTS,0+3 1+3,19,7,1,6,3,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Yelizaveta BELETSKAYA ,0+0 0+1,19,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Timur KUTS,0+0 0+3,19,3,0,3,0,3,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Yelizaveta BELETSKAYA ,0+2 0+2,19,4,0,4,2,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Denis SERBAN,0+0 0+1,20,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Eniko ONODI,0+1 0+0,20,1,0,1,1,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Denis SERBAN,0+0 0+2,20,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Eniko ONODI,0+1 0+0,20,1,0,1,1,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Tomas KAUKENAS,0+1 0+2,21,3,0,3,1,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Natalja KOCERGINA,0+1 1+3,21,5,1,4,1,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Tomas KAUKENAS,0+0 0+1,21,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Natalja KOCERGINA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Wenqiang WANG,0+2 0+2,22,4,0,4,2,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Xuelan WANG,0+1 1+3,22,5,1,4,1,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Wenqiang WANG,0+1 0+2,22,3,0,3,1,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXSR,1819,2019-02-17,Soldier Hollow Nordic Center,SR,Single Mixed Relay,Mixed,TRUE,2,Xuelan WANG,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Quentin FILLON MAILLET,0+0 0+0,1,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Simon DESTHIEUX,0+0 0+1,1,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Celia AYMONIER,0+0 0+2,1,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Anais CHEVALIER-BOUCHET,0+0 0+0,1,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Erik LESSER,0+1 0+0,2,1,0,1,1,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Benedikt DOLL,0+1 0+2,2,3,0,3,1,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Franziska HILDEBRAND,0+0 0+0,2,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Vanessa HINZ,0+1 0+1,2,2,0,2,1,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Vetle Sjaastad CHRISTIANSEN,0+0 0+2,3,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Johannes Thingnes BOE,0+0 0+0,3,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Tiril ECKHOFF,0+3 1+3,3,7,1,6,3,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Marte Olsbu ROEISELAND,0+0 1+3,3,4,1,3,0,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Jeremy FINELLO,0+0 0+2,4,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Benjamin WEGER,0+0 0+0,4,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Elisa GASPARIN,0+0 0+0,4,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Lena HAECKI-GROSS,1+3 0+1,4,5,1,4,4,1,NA,NA,1,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Torstein STENERSEN,0+0 0+2,5,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Peppe FEMLING,0+0 0+2,5,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Ingela ANDERSSON,0+1 0+0,5,1,0,1,1,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Elisabeth HOEGBERG,0+0 0+0,5,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Michal SLESINGR,0+0 0+0,6,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Michal KRCMAR,0+0 0+1,6,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Marketa DAVIDOVA,0+0 0+2,6,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Eva PUSKARCIKOVA,0+2 0+3,6,5,0,5,2,3,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Felix LEITNER,0+1 1+3,7,5,1,4,1,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Tobias EBERHARD,0+0 0+1,7,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Julia LEITINGER,0+1 0+1,7,2,0,2,1,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Christina RIEDER,0+0 0+1,7,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Kalev ERMITS,0+0 0+1,8,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Martin REMMELG,0+2 0+2,8,4,0,4,2,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Tuuli TOMINGAS,0+1 0+1,8,2,0,2,1,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Johanna TALIHAERM,0+2 0+1,8,3,0,3,2,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Alex HOWE,0+1 0+0,9,1,0,1,1,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Jake BROWN,0+2 0+1,9,3,0,3,2,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Joanne REID,0+0 0+1,9,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Clare EGAN,0+0 0+0,9,0,0,0,0,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Thomas BORMOLINI,0+3 1+3,10,7,1,6,3,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Dominik WINDISCH,0+0 0+2,10,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Nicole GONTIER,2+3 0+2,10,7,2,5,5,2,NA,NA,2,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Lisa VITTOZZI,0+0 0+1,10,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Scott GOW,0+1 1+3,11,5,1,4,1,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Aidan MILLAR,0+0 0+2,11,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Sarah BEAUDRY,0+0 0+2,11,2,0,2,0,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Emma LUNDER,1+3 0+2,11,6,1,5,4,2,NA,NA,1,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Kosuke OZAKI,0+3 0+0,12,3,0,3,3,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Tsukasa KOBONOKI,0+1 0+2,12,3,0,3,1,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Sari MAEDA,0+3 0+1,12,4,0,4,3,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Fuyuko TACHIZAKI,0+0 0+1,12,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Artem TYSHCHENKO,0+1 0+0,13,1,0,1,1,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Taras LESIUK,0+0 0+1,13,1,0,1,0,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Iana BONDAR,0+2 0+2,13,4,0,4,2,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Nadiia BIELKINA,0+3 0+2,13,5,0,5,3,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Rok TRSAN,0+2 0+0,14,2,0,2,2,0,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Mitja DRINOVEC,1+3 0+1,14,5,1,4,4,1,NA,NA,1,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Urska POJE,0+1 0+1,14,2,0,2,1,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Lea EINFALT,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Dimitar GERDZHIKOV,2+3 0+0,15,5,2,3,5,0,NA,NA,2,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Vladimir ILIEV,0+2 0+1,15,3,0,3,2,1,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Daniela KADEVA,0+0 1+3,15,4,1,3,0,4,NA,NA,0,1,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Milena TODOROVA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Vytautas STROLIA,0+1 0+2,16,3,0,3,1,2,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Linas BANYS,0+0 0+3,16,3,0,3,0,3,NA,NA,0,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Gabriele LESCINSKAITE,3+3 0+0,16,6,3,3,6,0,NA,NA,3,0,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Natalja KOCERGINA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BT1819SWRLCP08MXRL,1819,2019-02-17,Soldier Hollow Nordic Center,RL,Relay,Mixed,TRUE,2,Vladislav VITENKO,4+3 0+1,17,8,4,4,7,1,NA,NA,4,0,NA,NA
